Gritos - Scream;Scream;FALSE;TRUE;1996;106;0;Images\5601887441792.15F.jpg
Guerra;War;TRUE;TRUE;2007;98;Acção;Images\5608652032445.15F.jpg
Guerra dos Mundos;War of the Worlds;TRUE;TRUE;2005;112;Aventura;Images\5601887476824.15F.jpg
Guerra, S. A.;War, Inc.;FALSE;TRUE;2008;107;Comédia;Images\5601887533497.15F.jpg
Hackers - Piratas Cibernéticos;Hackers;TRUE;TRUE;1995;101;Suspense/Thriller;Images\5608652006545.15F.jpg
Hairspray;0;TRUE;TRUE;2007;112;Musical;Images\5601887520022.15F.jpg
Hamlet;0;TRUE;TRUE;1990;129;0;Images\5601887455102.15F.jpg
Hannibal;0;TRUE;TRUE;2001;126;Suspense/Thriller;Images\5050582320091.15F.jpg
Hannibal - A Origem do Mal;Hannibal Rising;TRUE;TRUE;2007;126;Horror;Images\5608652031004.15F.jpg
Hard Candy;0;TRUE;TRUE;2005;100;Drama;Images\5600304171366.15F.jpg
Harry  Potter e o Cálice de Fogo;Harry Potter and the Goblet of Fire;TRUE;TRUE;2005;151;Aventura;Images\5601887546916.15F.jpg
Harry Potter e a Câmara dos Segredos;0;TRUE;TRUE;2002;155;0;Images\7321977235923.15F.jpg
Harry Potter e a Ordem da Fénix;Harry Potter and the Order of the Phoenix;TRUE;TRUE;2007;133;Fantasia;Images\5600304179959.15F.jpg
Harry Potter e a Pedra Filosofal;Harry Potter and the Philosopher's Stone;TRUE;TRUE;2001;146;Fantasia;Images\7321976226595.15F.jpg
Harry Potter e o Príncipe Misterioso;Harry Potter and the Half-Blood Prince;TRUE;TRUE;2009;147;Fantasia;Images\5601887541911.15F.jpg
Harry Potter e o Prisioneiro de Azkaban;Harry Potter and the Prisoner of Azkaban;TRUE;TRUE;2004;136;0;Images\7321977284457.15F.jpg
Harry Potter e os Talismãs da Morte Parte 1;0;TRUE;TRUE;2010;140;Aventura;Images\5601887568833.15F.jpg
Harry Potter e os talismãs da morte: Parte 2;Harry Potter And The Deathly Hallows: Part 2;TRUE;TRUE;2011;125;Aventura;Images\5601887574773.15F.jpg
Havana;0;FALSE;TRUE;1990;139;0;Images\5050582001969.15F.jpg
Havana - Cidade perdida;The Lost City;FALSE;TRUE;2005;138;Drama;Images\IF7ACB6DF8CAD13BC.15F.jpg
Heaven - Por Amor;0;TRUE;TRUE;2002;93;Drama;Images\5608652015196.15F.jpg
Hellboy II: O Exército dourado;Hellboy II: The Golden Army;TRUE;TRUE;2008;114;Acção;Images\5050582595734.15F.jpg
Hércules;Hercules;TRUE;TRUE;1997;89;0;Images\5601887440412.15F.jpg
Heróis por acaso;Sneakers;FALSE;TRUE;1992;120;Acção;Images\5601887408603.15F.jpg
Histórias para adormecer;Bedtime Stories;FALSE;TRUE;2008;95;Comédia;Images\5601887536139.15F.jpg
Hitchcock;0;TRUE;TRUE;2012;94;Drama;Images\5602193506298.15F.jpg
Hollywoodland;0;FALSE;TRUE;2006;121;Drama;Images\5601887493272.15F.jpg
Home - O mundo é a nossa casa;Home;TRUE;TRUE;2009;96;Documentário;Images\5601887535491.15F.jpg
Homem Aranha A saga de Venom;0;TRUE;TRUE;0;0;0;Images\M98.15F.jpg
Homem de Ferro;Iron Man;TRUE;TRUE;2008;121;0;Images\5601887526550.15F.jpg
Homem Morto;Dead Man;TRUE;TRUE;1995;117;0;Images\5602193329880.15F.jpg
Homem-Aranha;Spider-Man;TRUE;TRUE;2002;116;Fantasia;Images\5601887438235.15F.jpg
Homem-Aranha 2;Spider-Man 2;TRUE;TRUE;2004;121;0;Images\8414533026116.15F.jpg
Homem-Aranha 3;0;FALSE;TRUE;2007;133;Acção;Images\8414533044691.15F.jpg
Homens à Queima Roupa;At Close Range;FALSE;TRUE;1986;111;Suspense/Thriller;Images\5608652018814.15F.jpg
Homens de Honra;Men of Honor;FALSE;TRUE;2000;123;Drama;Images\5600304165327.15F.jpg
Homens do Soul;Soul Men;TRUE;TRUE;2008;96;Comédia;Images\5600304209311.15F.jpg
Homicídio em Hollywood;Hollywood Homicide;FALSE;TRUE;2003;110;0;Images\5601887460007.15F.jpg
Hope Springs Terapia de amor;Hope Springs;FALSE;TRUE;2003;92;0;Images\7896012228616.23F.jpg
Hora de Ponta 1;Rush Hour;TRUE;TRUE;1998;94;Acção;Images\5602193307130.15F.jpg
Hora de Ponta 2;Rush Hour 2;TRUE;TRUE;2001;91;Comédia;Images\5602193307574.15F.jpg
Hora de Ponta 3;Rush Hour 3;TRUE;TRUE;2007;87;Comédia;Images\5602193340526.15F.jpg
Horizonte Longínquo;Far and Away;FALSE;TRUE;1992;134;Drama;Images\5050582041224.15F.jpg
Hostage - Reféns;Hostage;TRUE;TRUE;2005;113;Suspense/Thriller;Images\5602193343077.15F.jpg
Hot Fuzz - Esquadrão de Província;Hot Fuzz;TRUE;TRUE;2007;116;Comédia;Images\5050582528596.15F.jpg
Hotel Ruanda;Hotel Rwanda;FALSE;TRUE;2004;117;Drama;Images\5608652027045.15F.jpg
Houdini: O Último Grande Mágico;Death Defying Acts;TRUE;TRUE;2007;93;Drama;Images\5608652033893.15F.jpg
I Am Sam - A Força do Amor;I Am Sam;TRUE;TRUE;2001;132;0;Images\5602193310208.15F.jpg
Identidade Falsa;0;TRUE;TRUE;2001;92;Acção;Images\3259190706026.15F.jpg
Identidade Sob Suspeita;Auggie Rose;FALSE;TRUE;2000;104;Drama;Images\5602193309271.15F.jpg
Impacto Profundo;Deep Impact;TRUE;TRUE;1998;121;Acção;Images\0678149096927.15F.jpg
Inadaptado.;Adaptation.;TRUE;TRUE;2002;110;Comédia;Images\5608652020046.15F.jpg
Incendiario;Incendiary;TRUE;TRUE;2008;96;Drama;Images\5601887551637.15F.jpg
Inconsciente;Undermind;FALSE;TRUE;2003;108;Drama;Images\5606320000345.15F.jpg
Indian - O Grande Desafio;The World's Fastest Indian;TRUE;TRUE;2005;121;0;Images\5602193334389.15F.jpg
Indiana Jones e a Grande Cruzada;Indiana Jones and the Last Crusade;TRUE;FALSE;1989;122;Aventura;Images\5601887451715.15F.jpg
Indiana Jones e o Reino da Caveira de Cristal;Indiana Jones and the Kingdom of the Crystal Skull;TRUE;TRUE;2008;122;Acção;Images\5601887527908.15F.jpg
Indiana Jones e o Templo Perdido;Indiana Jones and the Temple of Doom;TRUE;FALSE;1984;114;Aventura;Images\5601887451708.15F.jpg
Indiana Jones e os Salteadores da Arca Perdida;Raider of the Lost Ark;TRUE;FALSE;1981;115;0;Images\5601887452989.15F.jpg
Infame;Infamous;FALSE;TRUE;2006;113;Drama;Images\5600304173285.15F.jpg
Infiel;Unfaithful;TRUE;TRUE;2002;119;Drama;Images\5600304166140.15F.jpg
Infiltrado;Inside Man;TRUE;TRUE;2006;123;Suspense/Thriller;Images\5050582430431.15F.jpg
Inimigos públicos;Public Enemies;TRUE;TRUE;2009;134;Drama;Images\5050582739268.15F.jpg
Inocente ou Culpado;The Life of David Gale;TRUE;TRUE;2003;125;0;Images\5601887458127.15F.jpg
Insomnia;0;TRUE;TRUE;2002;113;Drama;Images\IA707F40B5CCB1F75.15F.jpg
Inspector Maigret - Série 1;Maigret;TRUE;TRUE;1992;338;0;Images\5602193325967.15F.jpg
Inspector Maigret - Série 2;Maigret;TRUE;TRUE;1993;312;0;Images\5602193327541.15F.jpg
Instantes Decisivos;Sliding Doors;FALSE;TRUE;1998;95;Comédia;Images\5601887461714.15F.jpg
Instinto;Instinct;TRUE;TRUE;1999;119;Suspense/Thriller;Images\5601887430505.15F.jpg
Instinto Fatal;Basic Instinct;TRUE;TRUE;1992;123;Suspense/Thriller;Images\3259190258396.15F.jpg
Instinto Fatal 2;Basic Instinct 2;FALSE;TRUE;2006;111;0;Images\5608652029384.15F.jpg
Intervalo;InterMission;TRUE;TRUE;2003;102;Drama;Images\5608652025959.15F.jpg
Invencível;Invincible;FALSE;TRUE;2006;100;Drama;Images\5601887493296.15F.jpg
Ira & Abby;Ira and Abby;TRUE;TRUE;2006;101;Comédia;Images\I10FCBF75916E7AAC.15F.jpg
Iris;0;FALSE;TRUE;2002;87;0;Images\5601887437955.15F.jpg
Irmão, Onde Estás?;O Brother, Where Art Thou?;TRUE;TRUE;2000;102;Comédia;Images\5601887426522.15F.jpg
Irresistível Adam;About Adam;TRUE;TRUE;2000;93;Comédia;Images\I7DEA206D647C2D20.15F.jpg
Jackie Brown;0;TRUE;TRUE;1997;151;0;Images\5608652000512.15F.jpg
Janela indiscreta;Rear Window;TRUE;TRUE;1998;85;Suspense/Thriller;Images\5600304160544.15F.jpg
Jantando Fora com Timon & Pumba;Dining out With Timon & Pumba;TRUE;TRUE;1995;70;Animação;Images\5601887466641.15F.jpg
Jerry Maguire;0;FALSE;TRUE;1996;134;0;Images\5606376284485.15F.jpg
Jimmy Neutron - O Pequeno Génio;Jimmy Neutron: Boy Genius;TRUE;TRUE;2001;79;0;Images\5601887438631.15F.jpg
Jogo de Espiões;Spy Game;TRUE;TRUE;2001;121;Acção;Images\5601887439157.15F.jpg
Jogo de Lágrimas;The Crying Game;TRUE;TRUE;1992;108;0;Images\5606118000083.15F.jpg
Jogo de Traições;Reindeer Games;TRUE;TRUE;2000;101;Acção;Images\5608652004664.15F.jpg
Jogo Sujo;Leatherheads;TRUE;TRUE;2008;114;Comédia;Images\5050582575446.15F.jpg
Jogos de Poder;Charlie Wilson's War;TRUE;TRUE;2007;98;Comédia;Images\5050582544763.15F.jpg
Jogos Quase Perigosos;Get Shorty;TRUE;TRUE;1995;105;Comédia;Images\5608652006095.15F.jpg
John F. Kennedy;0;TRUE;TRUE;0;0;0;Images\M29.15F.jpg
John Q.;John Q;FALSE;TRUE;2002;111;Drama;Images\5602193310222.15F.jpg
John Wick 2;John Wick: Chapter 2;TRUE;TRUE;2017;122;Crime;Images\031398259442F.jpg
Julgamento;0;TRUE;TRUE;2007;102;Drama;Images\5600304194693.15F.jpg
Julie e Julia;Julie & Julia;FALSE;TRUE;2009;118;Comédia;Images\8414533066280.15F.jpg
Jumper;0;FALSE;TRUE;2008;85;Ficção Científica;Images\5600304204057.15F.jpg
Junior;0;FALSE;TRUE;1994;105;Comédia;Images\5050582003307.15F.jpg
Juno;0;TRUE;TRUE;2007;92;Comédia;Images\5608652033176.15F.jpg
Justiça Cega;Internal Affairs;TRUE;TRUE;1990;115;Drama;Images\7896012250662.23F.jpg
Justiça Vermelha;Red Corner;FALSE;TRUE;1997;117;Suspense/Thriller;Images\5600304176798.15F.jpg
Justiceiro Incorruptível;Walking Tall;TRUE;TRUE;2004;83;Acção;Images\5600304174534.15F.jpg
K-19;K-19: The Widowmaker;TRUE;TRUE;2002;131;Guerra;Images\5601887448623.15F.jpg
K-Pax - Um Homem de Outro Mundo;K-Pax;TRUE;TRUE;2001;115;Drama;Images\5601887449897.15F.jpg
Kate & Leopold;0;TRUE;TRUE;2001;130;Romance;Images\5608652013796.15F.jpg
Kenai e Koda;Brother Bear;TRUE;TRUE;2003;83;Animação;Images\5601887462568.15F.jpg
Kill Bill - A Vingança;Kill Bill: Vol. 1;TRUE;TRUE;2003;106;Acção;Images\5601887459100.15F.jpg
Kill Bill - A Vingança - Volume 2;Kill Bill: Vol. 2;TRUE;TRUE;2004;131;Acção;Images\5601887464104.15F.jpg
King Kong;0;FALSE;TRUE;2005;180;0;Images\5050582411416.15F.jpg
Kingsman: Serviços Secretos;Kingsman: The Secret Service;TRUE;TRUE;2014;129;Acção;Images\5602193510974.15F.jpg
Lady Chatterley;0;FALSE;TRUE;1993;204;Drama;Images\ICD161AB5BFF0C5F3.15F.jpg
Lara Croft - Tomb Raider: O Berço da Vida;Lara Croft Tomb Raider: The Cradle of Life;TRUE;TRUE;2003;125;Aventura;Images\5601887456208.15F.jpg
Lara Croft: Tomb Raider;0;TRUE;TRUE;2001;96;Acção;Images\5601887428588.15F.jpg
Larry Flynt;The People vs. Larry Flint;TRUE;TRUE;1996;124;0;Images\5606376286380.15F.jpg
Lassie;0;TRUE;TRUE;2005;96;Aventura;Images\I446A6F736615BCC6.15F.jpg
Lemony Snicket: Uma Série de Desgraças;Lemony Snicket's A Series of Unfortunate Events;FALSE;TRUE;2004;103;Comédia;Images\5050583020082.15F.jpg
Leopoldina e a tartaruga bebé;0;TRUE;TRUE;0;0;0;Images\M30.15F.jpg
Licença Para Casar;License to Wed;TRUE;TRUE;2007;87;Comédia;Images\5601887543250.15F.jpg
Licença Para Matar;Licence to Kill;TRUE;TRUE;1989;127;Acção;Images\I9091112C1FFE2083.15F.jpg
Liga de Cavalheiros Extraordinários;The League of Extraordinary Gentlemen;FALSE;TRUE;2003;106;Aventura;Images\5608652026024.15F.jpg
Ligação de Alto Risco;Cellular;FALSE;TRUE;2004;94;0;Images\5602193323864.15F.jpg
Lilo & Stitch;0;TRUE;TRUE;2002;82;Comédia;Images\5601887441730.15F.jpg
Lola & Virgínia 1;0;TRUE;TRUE;0;0;0;Images\M31.15F.jpg
Lola & Virgínia 2;0;TRUE;TRUE;0;0;0;Images\M32.15F.jpg
Londres;0;TRUE;TRUE;0;0;0;Images\M33.15F.jpg
Lost in Translation - O Amor é um Lugar Estranho;Lost in Translation;TRUE;TRUE;2003;99;Drama;Images\5608652023375.15F.jpg
Louca por compras;Confessions of a Shopaholic;FALSE;TRUE;2009;105;Comédia;Images\5601887537563.15F.jpg
Loucuras em Las Vegas;What Happens in Vegas;FALSE;TRUE;2008;99;Comédia;Images\024543528784F.jpg
Lua nova;The Twilight Saga: New Moon;FALSE;TRUE;2009;130;Drama;Images\5601887556519.15F.jpg
Luther;0;TRUE;TRUE;2003;118;Drama;Images\I7103BADC4095BE09.15F.jpg
Má vizinhança;Bad Neighbours;FALSE;TRUE;2014;93;Comédia;Images\5053083001476.4F.jpg
Macacos no espaço;Space Chimps;TRUE;TRUE;2008;77;Animação;Images\I07426E9EA7A22095.15F.jpg
Madagáscar 2;Madagascar: Escape 2 Africa;TRUE;TRUE;2008;86;Animação;Images\5601887533213.15F.jpg
Mafalda - O Filme;Mafalda;TRUE;TRUE;1979;75;0;Images\5604779047034.15F.jpg
Mafioso quanto baste;Find Me Guilty;TRUE;TRUE;2006;124;Comédia;Images\5602193335300.15F.jpg
Magnolia;0;TRUE;TRUE;1999;180;Drama;Images\5605248029667.15F.jpg
Malavita;Malavita aka The Family;TRUE;TRUE;2013;111;Comédia;Images\5601887602667.15F.jpg
Malcolm X;0;TRUE;TRUE;1992;193;Drama;Images\5601887458592.15F.jpg
Mamma Mia!: O Filme;Mamma Mia!;TRUE;TRUE;2008;104;Musical;Images\5050582595826.15F.jpg
Mandela Meu Prisioneiro Meu Amigo;Goodbye Bafana;FALSE;TRUE;2007;113;0;Images\5608652032216.15F.jpg
Manobras na Casa Branca;Wag the Dog;TRUE;TRUE;1997;92;Comédia;Images\5602193307055.15F.jpg
Máquina Zero;Jarhead;TRUE;TRUE;2005;118;Drama;Images\5050582411447.15F.jpg
Marados da dança;Dance Flick;FALSE;TRUE;2009;83;Comédia;Images\5601887553860.15F.jpg
Maré Vermelha;Crimson Tide;FALSE;TRUE;1995;111;Acção;Images\5601887447084.15F.jpg
Marie Antoinette;0;FALSE;TRUE;2006;118;Drama;Images\8414533042147.15F.jpg
Master and Commander - O Lado Longínquo do Mundo;Master and Commander: The Far Side of the World;TRUE;TRUE;2003;133;Acção;Images\5600304166478.15F.jpg
Match Point;0;TRUE;TRUE;2005;119;Drama;Images\IED436C5B800B15B2.15F.jpg
Matéria Negra;Dark Matter;FALSE;TRUE;2007;85;Drama;Images\I080428513E22BD84.15F.jpg
Matrix;The Matrix;TRUE;TRUE;1999;131;Ficção Científica;Images\5601887403394.15F.jpg
Matrix Reloaded;The Matrix Reloaded;TRUE;TRUE;2003;132;Ficção Científica;Images\7321976286483.15F.jpg
Matrix Revolutions;The Matrix Revolutions;TRUE;TRUE;2003;124;Ficção Científica;Images\7321976332098.15F.jpg
Max Payne;0;FALSE;TRUE;2008;99;Fantasia;Images\5600304208697.15F.jpg
Máximo 10 Unidades;10 Items or Less;TRUE;TRUE;2006;77;Drama;Images\5608652031790.15F.jpg
McQuade - O Lobo Solitário;Lone Wolf McQuade;TRUE;TRUE;1983;103;Acção;Images\5608652020510.15F.jpg
Medidas Extremas;Extreme Measures;FALSE;TRUE;1996;114;Suspense/Thriller;Images\5600304181327.15F.jpg
Miami Vice;0;TRUE;TRUE;2006;126;Acção;Images\5050582466058.15F.jpg
MIB: Homens de Negro;Men in Black;FALSE;TRUE;1997;94;Acção;Images\5601887411849.15F.jpg
MIB: Homens De Negro 2;Men in Black II;FALSE;TRUE;2002;94;Ficção Científica;Images\5601887444250.15F.jpg
Michael Clayton - Uma Questão de Consciência;Michael Clayton;TRUE;TRUE;2007;115;Suspense/Thriller;Images\5601887523313.15F.jpg
Michel Vaillant;0;TRUE;TRUE;2003;99;Acção;Images\5601887461493.15F.jpg
Mickey - Um Natal Mágico;Mickey's once upon a Christmas;TRUE;TRUE;2003;63;Animação;Images\5601887466405.15F.jpg
Mickey Donald Pateta: Os Tres Mosqueteiros;Mickey - Donald - Goofy: The Three Musketeers;TRUE;TRUE;2004;66;Animação;Images\5601887462858.15F.jpg
Milk;0;FALSE;TRUE;2008;118;Drama;Images\5600304203166.15F.jpg
Million Dollar Baby - Sonhos Vencidos;Million Dollar Baby;FALSE;TRUE;2004;127;Drama;Images\5601887471485.15F.jpg
Miss Detective;Miss Congeniality;TRUE;TRUE;2000;106;0;Images\5601887424160.15F.jpg
Miss Detective 2: Armada e Fabulosa;Miss Congeniality 2: Armed & Fabulous;TRUE;TRUE;2005;110;Comédia;Images\7321976593314.15F.jpg
Missão Impossível;Mission: Impossible;TRUE;TRUE;1996;105;Acção;Images\5601887417292.15F.jpg
Missão Ultra-Secreta;For Your Eyes Only;TRUE;TRUE;1981;122;Acção;Images\I34B3F0B28957894A.15F.jpg
Missão: Impossível 2;Mission: Impossible II;TRUE;TRUE;2000;118;Acção;Images\5601887417841.15F.jpg
Mistérios de Lisboa;0;FALSE;TRUE;2010;266;Drama;Images\5606699511183.15F.jpg
Mistérios do sexo oposto;Town & Country;TRUE;TRUE;2001;100;Comédia;Images\5601887434473.15F.jpg
Modesty Blaise - Jogo explosivo;My Name Is Modesty: A Modesty Blaise Adventure;FALSE;TRUE;2004;75;Drama;Images\5600304161336.15F.jpg
Momentos Hilariantes;0;FALSE;TRUE;0;0;0;Images\M114.15F.jpg
Monkeybone - O Rei da Macacada;Monkeybone;TRUE;TRUE;2001;89;Comédia;Images\5600304165372.15F.jpg
Monster's Ball - Depois do Ódio;Monster's Ball;TRUE;TRUE;2001;112;Drama;Images\5608652034258.15F.jpg
Monstros e Companhia;Monsters, Inc.;TRUE;TRUE;2001;88;0;Images\5601887433414.15F.jpg
Monstros vs Aliens;Monsters vs Aliens;FALSE;TRUE;2009;90;Animação;Images\5601887541201.15F.jpg
Monty Python - E Agora Algo Completamente Diferente;And Now for Something Completely Different;FALSE;TRUE;1971;85;Comédia;Images\5608652024013.15F.jpg
Monty Python e o Cálice Sagrado;Monty Python and the Holy Grail;TRUE;TRUE;1975;86;Comédia;Images\5601887438730.15F.jpg
Morre Noutro Dia;Die Another Day;TRUE;TRUE;2002;127;Acção;Images\I3D44DA5F1C750D1E.15F.jpg
Moulin Rouge;Moulin Rouge!;TRUE;TRUE;2001;123;Musical;Images\8010312054242.13F.jpg
Mr. & Mrs. Smith;0;TRUE;FALSE;2005;115;Acção;Images\5600304166508.15F.jpg
Mulan;0;TRUE;TRUE;1998;84;Animação;Images\5601887404513.15F.jpg
Mulher Com Cão Procura Homem Com Coração;Must Love Dogs;FALSE;TRUE;2005;98;Comédia;Images\7321977593450.15F.jpg
Mulher Fatal;Femme Fatale;FALSE;TRUE;2002;110;Suspense/Thriller;Images\5601887447008.15F.jpg
Mulher Por Cima;Woman On Top;FALSE;TRUE;2000;88;Comédia;Images\5600304168878.15F.jpg
Mulheres à Beira de um Ataque de Nervos;Mujeres al borde de un ataque de nervios;TRUE;TRUE;1988;85;Comédia;Images\5602193347907.15F.jpg
Mulheres Perfeitas;The Stepford Wives;TRUE;TRUE;2004;89;Drama;Images\5050583016238.15F.jpg
Mundo jurássico;Jurassic World;TRUE;TRUE;2015;124;Ficção Científica;Images\025192212192F.jpg
Munique;Munich;FALSE;TRUE;2005;157;Drama;Images\5050583028743.15F.jpg
Música no Coração;The Sound of Music;TRUE;TRUE;1965;167;Musical;Images\5608652006255.15F.jpg
Na Sombra de Um Rapto;The Clearing;TRUE;TRUE;2004;91;Drama;Images\5608652026444.15F.jpg
Na Sombra do Assassino;Shadowboxer;FALSE;TRUE;2005;93;Suspense/Thriller;Images\5608652031110.15F.jpg
Na sombra do caçador;The Hunting Party;TRUE;TRUE;2008;99;Suspense/Thriller;Images\5601887524235.15F.jpg
Na Sombra e No Silêncio;To Kill a Mockingbird;TRUE;TRUE;1962;124;0;Images\5601887415137.15F.jpg
Nadine - Um Amor à Prova de Bala;Nadine;TRUE;TRUE;1987;79;Acção;Images\8414533029803.15F.jpg
Nanny McPhee - A Ama Mágica;Nanny McPhee;FALSE;TRUE;2005;94;Família;Images\5050582349399.15F.jpg
Não Brinques Com Estranhos;Joy Ride;TRUE;TRUE;2001;94;Horror;Images\5608652011907.15F.jpg
Narc;0;TRUE;TRUE;2002;100;Acção;Images\5050582292145.15F.jpg
Nascido a 4 de Julho;Born on the Fourth of July;FALSE;TRUE;1989;138;Drama;Images\5050582038859.15F.jpg
National Geographic - A Jornada do Homem;0;FALSE;TRUE;2002;93;Documentário;Images\5601887531134.15F.jpg
National Geographic: A clonagem;0;FALSE;TRUE;0;0;0;Images\M113.15F.jpg
National Geographic: A explosão solar;0;FALSE;TRUE;0;0;0;Images\M41.15F.jpg
National Geographic: A ilha da Páscoa;0;FALSE;TRUE;0;0;0;Images\M42.15F.jpg
National Geographic: A Incrível Máquina Humana;Incredible Human Machine;FALSE;TRUE;2007;93;Documentário;Images\5601887499922.15F.jpg
National Geographic: A montanha mágica;0;FALSE;TRUE;0;0;0;Images\M43.15F.jpg
National Geographic: A viagem perdida de Darwin;0;TRUE;TRUE;0;0;0;Images\M44.15F.jpg
National Geographic: Caçador de vulcões;0;FALSE;TRUE;0;0;0;Images\M45.15F.jpg
National Geographic: Corpos em transformação;0;FALSE;TRUE;0;0;0;Images\M46.15F.jpg
National Geographic: Engenharia Ecológica;Eco Engineering Geothermal - The Heat from Within;FALSE;TRUE;2007;50;Documentário;Images\5601887535347.15F.jpg
National Geographic: Gorongosa;0;FALSE;TRUE;0;0;0;Images\M47.15F.jpg
National Geographic: O faraó Guerreiro;0;FALSE;TRUE;0;0;0;Images\M48.15F.jpg
National Geographic: O incrível corpo humano;0;FALSE;TRUE;0;0;0;Images\M49.15F.jpg
National Geographic: Radiografia do planeta;0;FALSE;TRUE;0;0;0;Images\M50.15F.jpg
National Geographic: Segredos do mediterrâneo;0;FALSE;TRUE;0;0;0;Images\M51.15F.jpg
Negros Hábitos;Entre Tinieblas;TRUE;TRUE;1983;110;Drama;Images\5602193347938.15F.jpg
Nem Contigo... Nem Sem Ti!;I Could Never Be Your Woman;FALSE;TRUE;2007;93;Comédia;Images\5601887498543.15F.jpg
Nem Uma Palavra;Don't Say a Word;FALSE;TRUE;2001;109;Acção;Images\5608652011563.15F.jpg
Next - Sem Alternativa;Next;TRUE;TRUE;2007;92;0;Images\5602193339377.15F.jpg
Nicky Filho... do Diabo;Little Nicky;TRUE;TRUE;2000;87;Comédia;Images\5601887425976.15F.jpg
No Limiar da Verdade;Half Light;FALSE;TRUE;2006;105;0;Images\5601887486212.15F.jpg
No limite;The Edge;TRUE;TRUE;1997;114;Drama;Images\5600304163484.15F.jpg
No Mundo das Mulheres;In the Land of Women;FALSE;TRUE;2007;94;Comédia;Images\5602193346139.15F.jpg
Noiva Procura-se;The Bachelor;TRUE;TRUE;1999;98;Comédia;Images\5601887426454.15F.jpg
Nome de Código Mercúrio;Mercury Rising;TRUE;TRUE;1998;112;Acção;Images\5601887404162.15F.jpg
Nome de código: Limpeza;Code Name: The Cleaner;FALSE;TRUE;2007;87;0;Images\9321337094366.2F.jpg
Nos Limites Do Silêncio;The Unsaid;TRUE;TRUE;2001;105;Suspense/Thriller;Images\I40BC22D45FAF2709.15F.jpg
Notting Hill;0;FALSE;TRUE;1999;119;Comédia;Images\5601887426669.15F.jpg
Nova Iorque - Uma História de Amor;Sidewalks Of New York;TRUE;TRUE;2001;103;Comédia;Images\5601887434176.15F.jpg
Nove;Nine;FALSE;TRUE;2009;114;Drama;Images\5600304214889.15F.jpg
Nove Meses;Nine Months;TRUE;TRUE;1995;106;Comédia;Images\5600304193603.15F.jpg
Nove Semanas e Meia;9 1/2 Weeks;TRUE;TRUE;1986;93;Romance;Images\5600304162654.15F.jpg
Número 17;0;TRUE;TRUE;1932;64;Suspense/Thriller;Images\IBDB92789D885CA39.15F.jpg
Número 23;The Number 23;FALSE;TRUE;2007;97;Drama;Images\5602193337670.15F.jpg
Nunca é Tarde;0;FALSE;TRUE;2000;100;Comédia;Images\5601887417131.15F.jpg
Nuremberg;0;FALSE;TRUE;2000;186;Drama;Images\I2E343688538747A8.15F.jpg
O 6º Dia;The 6th Day;TRUE;TRUE;2000;118;Acção;Images\5601887420278.15F.jpg
O Agente Disfarçado;Big Momma's House;TRUE;TRUE;2000;98;Comédia;Images\5600304164467.15F.jpg
O Agente Irresistivel;The Spy Who Loved Me;TRUE;TRUE;1977;120;Acção;Images\IF3B94BDF334447AB.15F.jpg
O Agente secreto;Secret Agent;TRUE;TRUE;1936;85;Suspense/Thriller;Images\IC49670A63375F3CC.15F.jpg
O Alfaiate do Panamá;The Tailor of Panamá;TRUE;TRUE;2001;105;Comédia;Images\5601887425495.15F.jpg
O Amanhã Nunca Morre;Tomorrow Never Dies;TRUE;TRUE;1997;114;Acção;Images\IE49F4E34E8436066.15F.jpg
O Amigo Oculto;Hide and Seek;FALSE;TRUE;2005;97;Suspense/Thriller;Images\5608652026833.15F.jpg
O Amor Não Tira Férias;The Holiday;FALSE;TRUE;2006;130;Romance;Images\5050582479980.15F.jpg
O Artista;The Artist;TRUE;TRUE;2011;96;Drama;Images\5600402415072.15F.jpg
O Assassínio de Richard Nixon;The Assassination of Richard Nixon;FALSE;TRUE;2004;91;Crime;Images\5608652027281.15F.jpg
O Assassino Da Porta Ao Lado;0;FALSE;TRUE;0;0;0;Images\M53.15F.jpg
O Assassino do Alfabeto;The Alphabet Killer;TRUE;TRUE;2008;94;Suspense/Thriller;Images\5606320000468.15F.jpg
O Assassino do Presidente;Blind Horizon;TRUE;TRUE;2003;108;0;Images\5050582276183.15F.jpg
O atirador;Shooter;TRUE;TRUE;2007;126;Acção;Images\5601887495665.15F.jpg
O Aviador;The Aviator;FALSE;TRUE;2004;163;Drama;Images\5602193323895.15F.jpg
O Banquete do amor;Feast of Love;FALSE;TRUE;2007;97;Comédia;Images\5601887522644.15F.jpg
O Barbeiro;The Man Who Wasn't There;TRUE;TRUE;2001;115;Drama;Images\5602193309356.15F.jpg
O Bom Pastor;The Good Shepherd;TRUE;TRUE;2006;160;0;Images\5601887494019.15F.jpg
O Bom, o Mau e o Vilão;Il buono, il brutto, il cattivo;TRUE;TRUE;1966;171;Acção;Images\5600304177924.15F.jpg
O Bombeiro SAM;0;TRUE;TRUE;0;0;0;Images\M54.15F.jpg
O Cabo do Medo;Cape Fear;TRUE;TRUE;1991;123;Horror;Images\5050582039764.15F.jpg
O Caçador;The Deer Hunter;TRUE;TRUE;1978;175;Drama;Images\I0586AEA9A179DDDE.15F.jpg
O caminho do poder;All the King's Men;TRUE;TRUE;2006;122;Drama;Images\8414533040532.15F.jpg
